Date,MonthYear,,Attack Name,Network,Type of attack,Type of Protocol,Losses in USD,Deplorer Adress,Attacker,Attacker Smart Contracts,Attacked Protocol Addresses,Exploit is happening during smart contract creation,Forta Detected,Detected For Protocol,AlertId,Time of Alert,ExploitTxHash,Time of Exploit Tx,Diff,Diff in sec,Detected Early or During Exploit,Super Early,Alert id - Beta,Time of Beta/beta alt or Lean AD,DIff with exploit in secs,prod vs beta/lean -diff in secs,Time to Detect Comment,Victim,Status,Victim Comment,Comment,Indication of performance issue,Github Issue,Bullet points,ProtocolContracts,MatchingAlertHashesForProtocolContracts_TPs,MatchingAlertHashesForProtocolContracts_FPs,FP Count,MEV FrontRun,Hyperlink,# of TX to any protocol address where a new contract is created (60days prior to attack),,Funded by,Funder exploit contract
7/21/2023,20237,,Conic,Mainnet,,,,,"0x160b431bdc7c2cedb2838e5e74c26886aad65d8f,0x3d32c5a2e592c7b17e16bddc87eab75f33ae3010,0x10db234e02c3889d8e408c7084e8ce10892bdad7,0x743599ba5cfa3ce8c59691af5ef279aaafa2e4eb,0x8d67db0b205e32a5dd96145f022fa18aae7dc8aa",,,,TP,TP,ATTACK-DETECTOR-3,"Fri, 21 Jul 2023 10:24:36 GMT",0x8b74995d1d61d3d7547575649136b8765acb22882960f0636941c44ec7bbe146,Jul-21-2023 10:35:11 AM +UTC,-11 minutes,-660,,,,,,,,No Victim,,,,,,,"0x4D080be793fb7934a920cbDd95010b893AEda545,0x9aE380F0272E2162340a5bB646c354271c0F5cFC,0x013A3Da6591d3427F164862793ab4e388F9B587e,0xeC037423A61B634BFc490dcc215236349999ca3d,0xDF848c4E02AE9D0492ED796B5e2e4F414B28c7c6,0x92bffb71BBe241ba9cdFb3A4e56E48dC4F118ED7,0xCb7c67bDde9F7aF0667E8d82bb87F1432Bd1d902,0x3F41480DD3b32F1cC579125F9570DCcD07E07667,0x5F2e1Ac047E6A8526f8640a7Ed8AB53a0b3f4acF,0xf4A364d6B513158dC880d0e8DA6Ae65B9688FD7B,0xC67e9Cdf599369130DD0841Ee5CB8eBF9BB661C4,0x5296e0cc7b64808dDD0a4932BB03072440ce3E95,0x74eA6D777a4aEC782EBA0AcAE61142AAc69D3E2F,0x07b577f10d4e00f3018542d08a87F255a49175A5,0x369cBC5C6f139B1132D3B91B87241B37Fc5B971f,0xAbb735648a076d570AfF2A61D8D141099823EAe9,0xf432110e5206356CD6448dA16b05394a89B44CeF,0x40293380F5292Bb13905608b35a936c332f07f94,0x3565A68666FD3A6361F06f84637E805b727b4A47","0xed47fe79bb05b4a63a81b1b77952182427612af678f7232c0f066d83ec99b844,0xecf73e10bae133999596e59e006d743716dca8936d1ee417dcd44ebba574fb440xea2d16d70c9962c5a04564c9157ef7ae69dfe1b70791f1f43863810bf93fba3d,0xcc43523d4d71ecec90daf7db6625efd512a40610307ffb4e1235827bf13c1a7a,0xaffb21bbf4996cb12c3092509655dd5b318e12840fb7416c21983070dc74bfab,0x8ac08678037936709200dc2141290a481ad01cf810b5aef022109e651ebbc865,0x899a18a9164ef2702cb4343ca51cabe83dca2bf9b033b8e61b1626d58e48c012,0x8748e58971150c346cbb395028165781a1069e6698f4641c2f11d9abd3e01a3f,0x63053806e3abd5ba4e3bc36a22e300ceb7b1fdd5178e7ba349e9dbc2b6c061bc,0x5cb04bcee41de044abd2d5edb07a039a08cdeb0537d9480d95d59af92b1b78cb,0x5992b9990854d23c373115fc6eb06a49ce67f7cd0071045eda9224f5b3d55f68,0x564861b42bc1688283fee2bcd734895f840d8fb93abcfdbe6a4702ebc3e67120,0x54892801fdf390b4791e7f31b57e79e4b37adb082198911b94b69d6516a0a42f,0x396ed3be18540df73accc1f2fedb150dd60ad24613bb4ca4ac32dc07c8105605,0x34c095d029ff7a72cc59685412e1620035ecfcdac62c9e298449c103152e9fe8,0x2a4c682b6ed234f91b441ee0368ebcd5a20f74053a616783e6180343976f76c7,0x06f327ddc8c5a7158d86546fbde99ff4b849927e9789ae4335956c1f875ded33",,0,,,,,,
7/24/2023,20237,,PalmSwap,BSC,,,,,"0x5cf403ecf47f133b917cb9e3f24b7a7afd718af1,0x0fe7457f5909778b15d8e46768678abbf0c98329,0xf84efa8a9f7e68855cf17eaac9c2f97a9d131366,0x55252a6d50bfad0e5f1009541284c783686f7f25",,,,FN,,,,0x62dba55054fa628845fecded658ff5b1ec1c5823f1a5e0118601aa455a30eac9,Jul-24-2023 05:23:38 PM +UTC,,,,,,,,,,,,,"Triggered only the victim-identifier bot,flashloan bots didnt trigger during preparation and exploitation (flashloan was from radiant). 80% of the fund was returned to the protocol, so no money laundering.",,,,"0xd990094a611c3de34664dd3664ebf979a1230fc1,0xa68f4b2c69c7f991c3237ba9b678d75368ccff8f,0x806f709558cdbba39699fbf323c8fda4e364ac7a,0x29745314B4D294B7C77cDB411B8AAa95923aae38,0x04C7c8476F91D2D6Da5CaDA3B3e17FC4532Fe0cc,0x305496cecCe61491794a4c36D322b42Bb81da9c4,0x8b47515579c39a31871D874a23Fb87517b975eCC,0x6876B9804719d8D9F5AEb6ad1322270458fA99E0",,,,,,,,,
7/24/2023,20237,,MetaLabz,BSC,,,,,0xf576c7f17bc5a834f8bfe6f810a09eb44818c739,,,,FN,,,,0x6d14276f14d7b7f72f201c72b6cf54689211ccb2d295d19e4bb5e9006fda177c,Jul-24-2023 03:01:56 PM +UTC,,,,,,,,,,,,,"No base bot alert during preparation (https://bscscan.com/tx/0x54b926b7c1a952922ebb23f7fb21d04cdc82f85ab7b549ef8114abab4c311c47) and exploitation.LARGE-TRANSFER-OUT alert during laundering (https://explorer.forta.network/alert/0x1931dcb950cc4e5be10f1fb95336f77e62268d573c56dca1a2fea45196e2dc86). EOA has many past txs (80000+), possible reason many base bots didn't trigger",,,,"0x165B8FDDFCbEd154338B5d4B33B76836002D9701,0xf42A313E7a32E49B39c742516d6F2Da256A33035,0xF14D3692B0055Db9Ca4c04065165d59B87E763f1",,,,,,,,,
7/25/2023,20237,,Eralend,zkSync,,,,,0xf1d076c9be4533086f967e14ee6aff204d5ece7a,,,,FN,,,,"0x99efebacb3edaa3ac34f7ef462fd8eed85b46be281bd1329abfb215a494ab0ef,0x7ac4da1ea1b0903dfabda56f713ea5e4a960a3fc34467a844d037f86ee8bfe98",Jul-25-2023 10:24 AM +UTC,,,,,,,,,,,,,Unsupported network,,,,"0x1181D7BE04D80A8aE096641Ee1A87f7D557c6aeb,0xD6CA0951ea8F18C63e5dCA1646e0a4B53d5d3fa0,0x0171cA5b372eb510245F5FA214F5582911934b3D,0xc8DDC91D8CeCd4a940B173A240ba664A0C79e314,0x1BbD33384869b30A323e15868Ce46013C82B86FB,0x00A1C271df375660f47293fd84B53572fded0107,0xE58f0614728E4220CbC592DB8e44c11720CabbaA",,,,,,,,,
7/26/2023,20237,,Carson,BSC,,,,,"0x25bcbbb92c2ae9d0c6f4db814e46fd5c632e2bd3,0x9cffc95e742d22c1446a3d22e656bb23835a38ac",,,,TP,TP,ATTACK-DETECTOR-2,"Wed, 26 Jul 2023 17:35:09 GMT",0xed52a42b2f45e4dea8d07f70d645931e4f6da65e9ab281cd3dbb9d9d21febb45,Jul-26-2023 05:39:24 PM +UTC,-4 minutes 15 seconds,-255,,,,,,,,No Victim,,,,,,,"0x0aCD5019EdC8ff765517e2e691C5EeF6f9c08830,0xE77a017DB4C7754bF272D19FfE0149779b9800B5","0xe47009b0c7feab90b2e2aa26bc66cc7b293d3c673f928908b8b8b1aeb61eb076
0x8c06b4cbb63f0ad7aa8a8a837b5ccf0a45258ce8e551232fd0f6e4bd5fc75184
0x28c28bb7bb30f41c424479194229603ed2f29654a816f2faf65a04ec8b6fa414
",,0,,,,,,
7/22/2023,20237,,AlphaPo,Mainnet,,,,,"0x040a96659fd7118259ebcd547771f6ecb9580d17,0x6d2e8a20b8afa88d92406d315b67822c01e53c38",,,,TP,FN,ATTACK-DETECTOR-2,"Sat, 22 Jul 2023 02:57:35 GMT",0xd77012e22dbf51aceb4b759db83ef767af165c258d1c423187a6f10324d1d064,Jul-22-2023 02:32:47 AM +UTC,25min,1500,,,,,,,,No Victim,,,,,,,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,,,,,,,,,
7/31/2023,20237,,JPEGd,Mainnet,,,,,0x6ec21d1868743a44318c3c259a6d4953f9978538,,,,TP,TP,ATTACK-DETECTOR-2,"Sun, 30 Jul 2023 13:10:51 GMT",0xa84aa065ce61dbb1eb50ab6ae67fc31a9da50dd2c74eefd561661bfce2f1620c,Jul-30-2023 01:10:35 PM +UTC,26 sec,26,,,,,,,,Yes,,,,,,,0x836a808d4828586a69364065a1e064609f5078c7,"0xd9dac984f4fc01b8b41bef6df0a9ad9582430747a4ab25cce484e14c10dbfb0f,0xc81659c74708977e8ce040977cbbe7d07856828eb1887d30988f5051a0c70104,0xc01b34526194afb172a70d2aa04ce1dadc31842c9465adc4babb5e85c9bfd23c,0xad6d18f913da68ab417d2e96dcdb5be890d007fae9fa0ac25cc2869a91316d2b,0xa4ccec00be80d4b0b68e31bb89bd47af9dbd1a1e5c36e628d42aa7b8a38433d7,0x86fc59ac84eb399bcdb670087473cbf5333fad45bccc3bd7be3656e5b79c0b1b,0x8250ad95f1896a14ceac6651916158d98cdbb2b457d5afe7ff951169c215c983,0x67f68b81b494a936750b1e54d7a0e6dbe3eee75f6dd2961cfbac170be30a014d,0x430525a3a5428fa6fd4a866f1eb994ca69070fe8d323e291c820347e191ba951,0x0ae3fa86467e69a8cf92972c7e2327bcc103a4adebdf05afffda2ed9b9b2a12c,0x06be8440ba6baf433ba9a67456836ec601019fd50f25b7471c17765ab6f5c034",,0,,,,,,
7/31/2023,20237,,Alchemix,Mainnet,,,,,0xdce5d6b41c32f578f875efffc0d422c57a75d7d8,,,,TP,TP,ATTACK-DETECTOR-2,"Sun, 30 Jul 2023 14:53:55 GMT",0xb676d789bb8b66a08105c844a49c2bcffb400e5c1cfabd4bc30cca4bff3c9801,Jul-30-2023 03:34:47 PM +UTC,-41 minutes,-2460,,,,,,,,No Victim,,,,,,,"0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,0x0100546f2cd4c9d97f798ffc9755e47865ff7ee6","0xfbd85ef339e3b3bab2f16246caafecd2f9e58e09df446295262eea5774055f43,0xf2a9ef63b7481e823fa7bc74c85273279e5fbce122c38a24409da22a918781f1,0xbc25305bc4ea46b3a89b35c4aa5d8007da68c41de41ff3313a79e824dc3273d5,0x99acae4edfd5a725c4bd1cf1855bed6f57e3be4bd263b5a852243b65734c712a,0x8422425879ba79910232cc8211bffe423c99d6b80dbf8b0f26f267d6f5747bc8,0x5c3f687215e29f172a8f3abfcea4c8f07f2e9d61f5f6c1da0b8be03e52e17fb3,0x587190b632145f51e51c2b2365a1ca062ccc86676fe8d41f29da631f3222f995,0x52c0eec8e7741472c90f64b5622791f92f4cd343b4610dd991740fff08112c93,0x2a1125da8bc132f87c9a632bcae59b15043e614b3d6aa9b677f9ecb97f038b44,0x06332cd2dc528797561cc26dc058fd7d7a78d53c5e8178f8064aa16602623390",,1,,,,,,
7/31/2023,20237,,Metronome,Mainnet,,,,,0xc0ffeebabe5d496b2dde509f9fa189c25cf29671,,,,FN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/2023,20237,,Curve,Mainnet,,,,,0xb752DeF3a1fDEd45d6c4b9F4A8F18E645b41b324,,,,TP,TP,ATTACK-DETECTOR-2,"Sat, 29 Jul 2023 13:41:59 GMT",0x2e7dc8b2fb7e25fd00ed9565dcc0ad4546363171d5e00f196d48103983ae477c,Jul-30-2023 07:08:23 PM +UTC,-30 hours,-108000,,,,,,,,No Victim,,,,,,,0xed4064f376cb8d68f770fb1ff088a3d0f3ff5c4d,"0xe74e81aa84d39cc4178dbf0011f5db4303c9fec3a55d969c4bb101c89e0a11c8,0xd84f71afb4b2d5775a4f5a2adb098603ed008f509a0880c64c85e94bb78fac88,0x8c26d0ed4ebf899ea299aa1f25d3f0d02230fb4d04d69dd5747f1b783262b283,0x6346401d83a6b2c9acbb329c0b4c28de7bfa5b07b439ed2315776b2b01e0cf2f,0x62b15974a6d2d7e0fb887a61c54efefc411fe65b6ae0c19486a4fbffcc45a653",,1,,,,,,
8/1/2023,20238,,LeetSwap,Base,,,,,0x5b030f90db67190373dbf3422436df4c62f60a60,,,,,,,,0xbb837d417b76dd237b4418e1695a50941a69259a1c4dee561ea57d982b9f10ec,Aug-01-2023 01:20:41 AM +UTC,,,,,,,,,,,,,Unsupported network,,,,"0xa2899c776bAAF9925d432F83C950D5054A6CF59C,0xd3Ea3BC1F5A3F881bD6cE9761cbA5A0833a5d737,0x987a758b221Eabd262CAE4fbb4D75C579275D8AA",,,,,,,,,
8/2/2023,20238,,Uwerx,Mainnet,,,,,0x6057a831d43c395198a10cf2d7d6d6a063b1fce4,,,,TP,TP,ATTACK-DETECTOR-2,"Wed, 02 Aug 2023 08:45:18 GMT",0x3b19e152943f31fe0830b67315ddc89be9a066dc89174256e17bc8c2d35b5af8,Aug-02-2023 08:44:59 AM +UTC,19 sec,19,,,,,,,,Incorrect victim(Balancer: Vault),,,,,N/A,,"0x4306B12F8e824cE1fa9604BbD88f2AD4f0FE3c54,0xa41529982BcCCDfA1105C6f08024DF787CA758C4","0x88216a0a04c7c429d85f3ad878b0928ba3a73c28707b98f9f52e534e50dd5397,0x4d09978fe16e61c3dc48088480e895bfa918ec3c76cdc9304243e4820094438a
",,0,,,,,,
8/1/2023,20238,,Neutra Finance,Arb,,,,,0x39b842bb7287afc516db176b76c5cbbd8caa1e84,,,,FN,,,,0x6301d4c9f7ac1c96a65e83be6ea2fff5000f0b1939ad24955e40890bd9fe6122,Aug-01-2023 07:59:35 PM +UTC,,,,,,,,,,,,,,,"https://github.com/forta-network/starter-kits/issues/281,https://github.com/forta-network/starter-kits/issues/283,https://github.com/forta-network/starter-kits/issues/284",,"0xdA51015b73cE11F77A115Bb1b8a7049e02dDEcf0,0x6609BE1547166D1C4605F3A243FDCFf467e600C3,0x22F4730e21e40Dc751c08826d93010A64185e53f,0x695A69e76C97F5708e5D0fd113DF8EC1459233B3,0x98165Afd2EbcA903dc6537E01146a048C1c23cdB,0x1B872bb0080159F9BDb77E5b1B006c6cb70D718a,0x2ea3CA79413C2EC4C1893D5f8C34C16acB2288A4,0x4E94703760323534A0Ed949ae4d21De17b90e0Bb,0xfeBaF8DCCD4c0c8E6Fd02bDa81983b5ae6D95038,0xdE751C92fB38183953614E26a32af99649A4E5AF,0x6Bfa4F1DfAfeb9c37E4E8d436E1d0C5973E47e25,0xaf40618F6E3d6Cd4D0bA6AC4366ee6edF12ac1dA,0xfba3b455211a3a09689788Ac3A14B4F8Baf012B4,0xCe6dfa93316E419D2daEf5461ceE73c1857AA386,0xB23a604bD486F07bB52A8b5B17Ec989282141B84,0xA1Afd44dCcd68C90a48FB63A1baC878012329f9A,0x276BB5c63EEaef97f0e8fd33a1e23b911F9F8B77",,,0,,,,,,
8/3/2023,20238,,0xd61492,Arb,,,,,0x826b180cd3d6fd0a646875f920bb2cf52b7f0b0b,,,,FN,,,,0x864c8cfb8c54d3439613e6bd0d81a5ea2c5d0ad25c9af11afd190e5ea4dcfc1f,Aug-03-2023 10:25:24 AM +UTC,,,,,,,,,,,,,,,"https://github.com/forta-network/starter-kits/issues/286,https://github.com/forta-network/starter-kits/issues/287,,https://github.com/forta-network/starter-kits/issues/288,https://github.com/forta-network/starter-kits/issues/290,https://github.com/forta-network/starter-kits/issues/291,https://github.com/forta-network/starter-kits/issues/292,https://github.com/forta-network/starter-kits/issues/293",,0xd614927acfb9744441180c2525faf4cedb70207f,,,0,,,,,,
8/7/2023,20238,,Cypher Protocol,Solana,,,,,HHm4wK91XvL3hhEC4hQHo544rtvkaKohQPc59TvZeC71,,,,,,,,2FhJkrWntu6md6QUqqnWX61wqbt3RJHS8qQpSQXcKb2WNujgqxyxjB9WPZ4XFo3vZi632i3FHYw1HYMCVU9vpGsh,"August 07, 2023 18:33:22 +UTC",,,,,,,,,,,,,,,,,DgWb9csw8CGvnPhEbgH22D55dT8Ein7tcg3gkt1gfLEE,,,0,,,,,,
8/7/2023,20238,,Steadify,Arb,,,,,"0x9cf71f2ff126b9743319b60d2d873f0e508810dc,0xe10d4a5bd440775226c7e1858f573e379d0aca36",,,,FN,,,,0x5983968bdffcebaecc1ca56aece3d21767086959ffa883df21c00c378caa9cef,Aug-07-2023 04:35:28 PM +UTC,,,,,,,,,,,,,,,https://github.com/forta-network/starter-kits/issues/294,,"0x9c30a3Fd65da5c8666E8dDC4515836DA7A2D3b49,0x42800c56E88181Eb0be127f38DD38dd5D05E8A37,0x30fB5A410f0c3523a88719F71Fb7D0C0dc263167,0xfb77100E24591f1f9CbE84406Ad923a0d26B4931,0x27FD499EDd396420f924eEdBCc673d946f903e6A,0x55E83F07527b79289A82377D23C830Fa710F0d62,0x607F3b0F15039dA9f70De3091EDfdfC279108CfF",,,0,,,,,,
8/13/2023,20238,,Zunami Protocol,Mainnet,,,,,"0x5f4c21c9bb73c8b4a296cc256c0cde324db146df,0xa21a2b59d80dc42d332f778cbb9ea127100e5d75",,,,FN,,,,"0x2aec4fdb2a09ad4269a410f2c770737626fb62c54e0fa8ac25e8582d4b690cca,0x0788ba222970c7c68a738b0e08fb197e669e61f9b226ceec4cab9b85abe8cceb",Aug-13-2023 10:26:35 PM +UTC,,,,,,,,,,,,,FP mitigated (shows up in beta version) due to large TC deposit of almost 10ETH,,N/A,,"0xe47f1cd2a37c6fe69e3501ae45eca263c5a87b2b,0x2ffCC661011beC72e1A9524E12060983E74D14ce,0xb056B9A45f09b006eC7a69770A65339586231a34,0x9903ABbd0006350115D15e721f2d7e3eb6f13b97,0x946C3397D917898Be9034fe8206717ab84c4451a,0xE8dB196D31fce86f74c9725D0045f1C0f6287a46,0x7e3e10eA28affD3Fc47c5491fEf8351ACB530d71,0x4a062f1501f5FF149b973b70f7027d87622445F3,0x9848EDb097Bee96459dFf7609fb582b80A8F8EfD,0x12aDa2ba6fE3D0E7c03a2C6B2488b4Bd22b84998,0x45DF43f61428e270dFaDCB8E9bd6e93d68831343,0x06A62C6e449BA3026E238E1350c7e25a3d409544,0xdd28FEBC515939A3e60B364D5f7cB471F23795B5,0x5255e95cE870F6C92Bdc533221CFa011Dec4d3f9,0xb40b6608B2743E691C9B54DdBDEe7bf03cd79f1c,0x68934F60758243eafAf4D2cFeD27BF8010bede3a,0xBdCA4F610e7101Cc172E2135ba025737B99AbD30,0x16d44a8b78BF1cF48D6Eb0C202CAcA53f5aD507b,0xdC1AEb773Bd7dEd31170C1Ffe54Dd3639459bE07,0xf36bdf167722FD90d021c42c642eAA48EE37f62a,0x294a5EE0d021b4FAe28A76382C9B11D1D886f604,0x9dE83985047ab3582668320A784F6b9736c6EEa7,0x3b62cf2f3Ec02412D9083c1E5a81Be319F197809,0xC6A13D923FB29AF45f116889956763538D73cC51,0xe47f1CD2A37c6FE69e3501AE45ECA263c5A87b2b,0x0b49D1Dd3F045c986F7816c2Ad56F01D8FB29C82,0xb056B9A45f09b006eC7a69770A65339586231a34,0xF6A9a9dD2ddAF055A2e27EC63D282f63D30f2A5e,0xDc0B52c04CdC0099aeFcCa8B0675A00cF8f6d7dC,0x7226836d03229Be7625682E51CE7187254034170",,,0,,,,,,
8/9/2023,20238,,Earning Farm,Mainnet,,,,,"0xee4b3dd20902fa3539706f25005fa51d3b7bdf1b,0x21d986da6595369d628bf1f85d7b02fbbebae173",,,,TP,TP,ATTACK-DETECTOR-2,"Wed, 09 Aug 2023 07:34:37 GMT",0x6e6e556a5685980317cb2afdb628ed4a845b3cbd1c98bdaffd0561cb2c4790fa,Aug-09-2023 07:34:23 AM +UTC,14 sec,14,,,,,,,,Incorrect victim(aSTETH),,,"chriseif: TC funding alert was missing in the AD alerts, likely due to the long time delay.",,N/A,,"0x863e572B215Fd67C855d973F870266cF827AEa5e,0x5655c442227371267c165101048E4838a762675d","0xef0acb2c0f5a96ffdf633507e212fa630479cdbe27e99add409f656e4b5ce6c8,0xedc6ce3d5e83bf0f84650140528bcea551fbfb68413f854d578d6096a5aa0a8b,0xe38b9ecfe1a0620f56e6a915a24971699e16195e53aa71f89b2974d057a3b3ad,
0xdceef15749cc6049c65989721767308666f05fd36aa7999c781488b292c9c25d,0xd8aa4b5ca8eb1328ed667198d9abaf5f649cca65204f1de61ca03b84b436cafa,0xd4322fb53a09da17a9382bed057d7452f072d71247fbf61e79211bf1b7c94d62,0xbd36ec0d5247329e608e1f313009c25885e48f0192669394ff9fbb9a669ea041,0x3cf699b61c538f93e2a9d6214168dfa8a6dcbc15c993210f95c0429fef067252,0x3b99a03a782a38ff9cebb4732cab716ff6253b30f8ca8111248c32dddba4002c,0x3958b8b59704b1ba0d70f92a8fac4cc4c1eef1dcbc2f8b2abc24d92522cd6995,0x1f0e8d1147b6075e71bdc925871efff4a2677e0eddfa9acd77b83659ae75fb57,0x14bb69a3d2c185bcc57db906d470adced124d5cd45d59abaa3227426f7689e5d,0x0acd48c5e0a489b7515dfac63a05acaedf74dc1c4e1535aea8eb895408eb15b5
","0xc72821154adfee753336fcd958d31ac5ea0be5d8b33a171230a9231aaa233584,0xb564a63c47a1e2d20dc666f4411ff4aee4e5d1116a022102b87071ff4ea68fb1,0xb48823b74f72faac383c100f0c5e0cad28d5f7fde87e7fb384ec5bc73dd892f9,0xa9ecae191f739e4d4cd2315a3dc3f4ce33e07d35120ba8dc762633ea2afefe3b,0x8089a0337ea3d93cbbe9016049a410a84dd825af0feb84fd9c78071eda2b8f0b,0x61cb135b4520c61c366f37656907b9e978e7d15c180a76218ce2548763391e91,
0x133a003a8bf1ebd3b19009e4b0038ff2155c561773985adc3912af26965000d0
",7,,,,,,
8/10/2023,20238,,VisualizeValue,Mainnet,,,,,0x78767df0e5ebe44dd4ed7de89dfea99368eea844,,,,FN,,,,0x3104984bc5f71dd86a6cd4f25a860354d0eaa62603b9c51c9e6f29c6b4a707a5,Aug-09-2023 06:42:47 PM +UTC,,,,,,,,,,,,,"Had alerts in 3 stages (flashbot, tc funding, asset drained) but threshold too low. ",,https://github.com/NethermindEth/Forta-Agents/issues/450,,0x0082578eedFD01ec97c36165469D012D6DC257CC,,,0,,,,,,
8/14/2023,20238,,RocketSwap,Base,,,,,0x96c0876f573e27636612cf306c9db072d2b13de8,,,,,,,,0x25c11d664f89ef9237ecf2e8ff1f067821cb829694b184c7ee74e6d0a3f9bfba,Aug-14-2023 10:53:35 PM +UTC,,,,,,,,,,,,,,,,,"0x1B8128c3A1B7D20053D10763ff02466ca7FF99FC,0x4cf76043B3f97ba06917cBd90F9e3A2AAC1B306e,0x6653dD4B92a0e5Bf8ae570A98906d9D6fD2eEc09,0x304063953727b53048500dfd877A17d1C4f6EaFf,0x2ec62d08277FfC42eB5af71c7595C1a9f9458A3c,0x234Ccb5c64FDB3958C47E8efBe122b2d54633a96,0x0054C66Cb7B352dC79FD5F6A024D6F8A215Ff2ce,0x86cd8533b0166BDcF5d366A3Bb0c3465E56D3ad5,0x1a7975836BD4f1a53e5251F41b6DA5FF5FD105f5",,,0,,,,,,
8/18/2023,20238,,Exactly Protocol,Opt,,,,,"0x3747dbbcb5c07786a4c59883e473a2e38f571af9,0xe4f34a72d7c18b6f666d6ca53fbc3790bc9da042,0x6dd61c69415c8ecab3fefd80d079435ead1a5b4d,0xab88376b09f1b6f921521651d9c3edc42522768d",,,,FN,,,,"0x3d6367de5c191204b44b8a5cf975f257472087a9aadc59b5d744ffdef33a520e,0xe8999fb57684856d637504f1f0082b69a3f7b34dd4e7597bea376c9466813585,0x1526acfb7062090bd5fed1b3821d1691c87f6c4fb294f56b5b921f0edf0cfad6",Aug-18-2023 09:11:33 AM +UTC,,,,,,,,,,,,,,,"https://github.com/forta-network/starter-kits/issues/295,https://github.com/forta-network/starter-kits/issues/296,https://github.com/forta-network/starter-kits/issues/297,https://github.com/forta-network/starter-kits/issues/298,https://github.com/forta-network/starter-kits/issues/299",,"0xaEb62e6F27BC103702E7BC879AE98bceA56f027E,0xFAc96a321F79642015d32BBcfdA4b9d1867d49f4,0xbD60DEa86EBc79AA294AD856Ac104b34771A09B2,0xAdEfc7F878E533b479e36Af349Bd3D8cbFa08311,0x29bAbFF3eBA7B517a75109EA8fd6D1eAb4A10258,0xa430A427bd00210506589906a71B54d6C256CEdb,0x81C9A7B55A4df39A9B7B5F781ec0e53539694873,0xc4d4500326981eacD020e20A81b1c479c161c7EF,0x22ab31Cd55130435b5efBf9224b6a9d5EC36533F,0x92024C4bDa9DA602b711B9AbB610d072018eb58b,0xBd1ba78A3976cAB420A9203E6ef14D18C2B2E031,0x675d410dcf6f343219AAe8d1DDE0BFAB46f52106,0x5E454beFf7378781376Dcf5CB733FB4259E1c7E9",,,0,,,,,,
